,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
228,228,BFAB8CDC4DAEF811,electric_bike,2021-01-05 16:10:13,2021-01-05 16:19:07,Noble St & Milwaukee Ave,13290,Damen Ave & Charleston St,13288,41.900722,-87.66261733333333,41.920025333333335,-87.67782516666666,member
229,229,F3AD4F15C43A5D98,electric_bike,2021-01-02 17:16:50,2021-01-02 17:43:44,Michigan Ave & 8th St,623,Wabash Ave & 9th St,TA1309000010,41.87231,-87.62403466666666,41.871022333333336,-87.626129,casual
230,230,FC42A2328A07F6BA,classic_bike,2021-01-11 20:13:40,2021-01-11 20:31:43,Michigan Ave & 8th St,623,Wabash Ave & 9th St,TA1309000010,41.872773,-87.623981,41.870769,-87.625734,casual
231,231,82F3EE5B9E706BA5,electric_bike,2021-01-02 17:17:53,2021-01-02 17:43:35,Michigan Ave & 8th St,623,Wabash Ave & 9th St,TA1309000010,41.8724945,-87.6243185,41.871237,-87.6261425,casual
232,232,FB6EDF1771C037E7,classic_bike,2021-01-11 20:13:30,2021-01-11 20:31:31,Michigan Ave & 8th St,623,Wabash Ave & 9th St,TA1309000010,41.872773,-87.623981,41.870769,-87.625734,casual
233,233,8527740375523C06,docked_bike,2021-01-25 17:04:53,2021-01-25 17:41:25,California Ave & Cortez St,17660,California Ave & Cortez St,17660,41.900363,-87.696704,41.900363,-87.696704,casual
234,234,DFCD4D55C73B88AB,classic_bike,2021-01-07 07:51:06,2021-01-07 08:27:53,California Ave & Cortez St,17660,California Ave & Cortez St,17660,41.900363,-87.696704,41.900363,-87.696704,member
235,235,A1FA8F6F6AD50D06,classic_bike,2021-01-10 10:57:08,2021-01-10 11:39:00,Michigan Ave & 14th St,TA1307000124,Fort Dearborn Dr & 31st St,TA1307000048,41.864059,-87.623727,41.838556,-87.608218,member
236,236,D398D74288DECEB8,docked_bike,2021-01-18 17:58:39,2021-01-18 18:21:39,Rush St & Hubbard St,KA1503000044,Canal St & Madison St,13341,41.890173,-87.626185,41.882091,-87.639833,casual
237,237,8CEB82E1A59AB703,classic_bike,2021-01-22 14:38:28,2021-01-22 14:54:44,Halsted St & Archer Ave,TA1308000013,Halsted St & Polk St,TA1307000121,41.847203,-87.646795,41.87184,-87.64664,casual
238,238,684C9AF0BBB864EF,classic_bike,2021-01-27 11:50:20,2021-01-27 11:52:45,Michigan Ave & 8th St,623,Michigan Ave & Jackson Blvd,TA1309000002,41.872773,-87.623981,41.87785,-87.62408,member
239,239,973E7F6BAD3B8A7B,electric_bike,2021-01-25 08:44:00,2021-01-25 08:49:49,Michigan Ave & 14th St,TA1307000124,Michigan Ave & Jackson Blvd,TA1309000002,41.86428683333333,-87.623686,41.87761866666666,-87.62404483333333,casual
240,240,D87EBC42E67ED3D5,classic_bike,2021-01-11 06:37:02,2021-01-11 06:40:36,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
241,241,053A1FB721BB5042,classic_bike,2021-01-25 06:40:27,2021-01-25 06:44:18,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
242,242,E0BDD3EDDABE4B89,classic_bike,2021-01-05 06:34:54,2021-01-05 06:38:46,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
243,243,FD0CBF82170225A7,classic_bike,2021-01-14 06:36:39,2021-01-14 06:41:20,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
244,244,4496083F2ED70400,classic_bike,2021-01-12 06:37:11,2021-01-12 06:41:07,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
245,245,DFE95B328E762A97,classic_bike,2021-01-21 06:38:09,2021-01-21 06:41:51,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
246,246,4F92B41D9E543B1D,classic_bike,2021-01-04 06:38:23,2021-01-04 06:42:33,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
247,247,A2D5EC09418FE165,classic_bike,2021-01-19 06:35:37,2021-01-19 06:39:24,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
248,248,31B6AF7F5E84DDB4,classic_bike,2021-01-07 06:36:55,2021-01-07 06:40:57,Franklin St & Jackson Blvd,TA1305000025,Michigan Ave & Jackson Blvd,TA1309000002,41.8777079559,-87.6353211408,41.87785,-87.62408,member
249,249,94E6ECCB46FED430,classic_bike,2021-01-27 11:39:19,2021-01-27 11:42:16,Michigan Ave & 8th St,623,Federal St & Polk St,SL-008,41.872773,-87.623981,41.87207763285,-87.6295437729,casual
250,250,8114B294C39E22CF,classic_bike,2021-01-07 16:23:56,2021-01-07 16:27:54,Campbell Ave & Montrose Ave,15623,Rockwell St & Eastwood Ave,KA1504000093,41.96152593287,-87.6911650414,41.96590013976,-87.6936384935,member
251,251,A9C005DF83B5139F,electric_bike,2021-01-23 13:01:09,2021-01-23 13:15:09,McCormick Place,TA1305000004,Laflin St & Cullerton St,13307,41.85145083333333,-87.61881233333334,41.854808,-87.66369066666667,casual
252,252,3847898849C81611,classic_bike,2021-01-18 13:32:16,2021-01-18 13:39:49,State St & Pearson St,TA1307000061,Clark St & North Ave,13128,41.897448,-87.628722,41.911974,-87.631942,casual
253,253,61D53E45B0BE486A,classic_bike,2021-01-15 15:00:43,2021-01-15 15:03:27,Clarendon Ave & Junior Ter,13389,Sheridan Rd & Montrose Ave,TA1307000107,41.961004,-87.649603,41.96167,-87.65464,member
254,254,CF555215AC90F753,classic_bike,2021-01-07 14:50:01,2021-01-07 14:59:13,Oakley Ave & Irving Park Rd,KA1504000158,Sheridan Rd & Irving Park Rd,13063,41.95434085219,-87.6860796243,41.954245,-87.654406,member
255,255,1C62CA6F368ABCAD,classic_bike,2021-01-17 19:39:48,2021-01-17 20:20:59,Indiana Ave & 26th St,TA1307000005,Burling St & Diversey Pkwy,TA1309000036,41.845687,-87.622481,41.93314,-87.64776,member
256,256,7E26C7C3557B0987,classic_bike,2021-01-21 20:16:05,2021-01-21 20:24:25,Greenview Ave & Fullerton Ave,TA1307000001,Burling St & Diversey Pkwy,TA1309000036,41.92533,-87.6658,41.93314,-87.64776,member
257,257,74A67BBEBB6E3DB2,classic_bike,2021-01-18 19:53:22,2021-01-18 20:00:36,Greenview Ave & Fullerton Ave,TA1307000001,Burling St & Diversey Pkwy,TA1309000036,41.92533,-87.6658,41.93314,-87.64776,member
258,258,4D0190CDAD4CF8C5,electric_bike,2021-01-08 12:23:46,2021-01-08 12:34:32,Greenview Ave & Fullerton Ave,TA1307000001,Burling St & Diversey Pkwy,TA1309000036,41.9254005,-87.66587183333333,41.933082166666665,-87.64777066666667,casual
259,259,C3474172A18D9286,classic_bike,2021-01-27 17:21:24,2021-01-27 17:57:55,Loomis St & Jackson Blvd,13206,Emerald Ave & 31st St,TA1309000055,41.877945,-87.662007,41.838198,-87.645143,member
260,260,92773B868EF351E7,classic_bike,2021-01-15 22:04:54,2021-01-15 22:23:38,Loomis St & Jackson Blvd,13206,Aberdeen St & Monroe St,13156,41.877945,-87.662007,41.880419,-87.655519,casual
261,261,735BC5755947789F,electric_bike,2021-01-10 01:22:43,2021-01-10 01:34:33,Campbell Ave & Montrose Ave,15623,Winthrop Ave & Lawrence Ave,TA1308000021,41.96163283333333,-87.69120883333333,41.96899066666667,-87.6581315,casual
262,262,87069A97718F6683,electric_bike,2021-01-29 15:37:41,2021-01-29 15:46:36,Sheffield Ave & Fullerton Ave,TA1306000016,Racine Ave & Belmont Ave,TA1308000019,41.925572,-87.653668,41.939632,-87.65886716666667,casual
263,263,86C967A63778E2D2,classic_bike,2021-01-27 16:36:48,2021-01-27 16:54:07,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
264,264,B19DFA92574D0556,classic_bike,2021-01-07 16:29:40,2021-01-07 16:44:55,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
265,265,AAE68B333C9901D0,classic_bike,2021-01-15 16:23:02,2021-01-15 16:38:03,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
266,266,34403CFDA320E92F,classic_bike,2021-01-21 16:20:21,2021-01-21 16:37:12,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
267,267,E2F65F7D52552794,classic_bike,2021-01-20 16:29:44,2021-01-20 16:46:35,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
268,268,0F02253E94EBF028,classic_bike,2021-01-28 16:44:21,2021-01-28 17:03:47,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
269,269,4C4956AC641E923A,classic_bike,2021-01-12 16:27:38,2021-01-12 16:41:28,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
270,270,3F931C162E094568,classic_bike,2021-01-25 16:34:23,2021-01-25 16:50:49,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
271,271,4A430CAC946B4C95,classic_bike,2021-01-05 16:54:54,2021-01-05 17:10:03,Washtenaw Ave & Ogden Ave,KA1504000109,Ada St & Washington Blvd,13353,41.86193049278259,-87.69345045089722,41.88283,-87.661206,member
272,272,E010F569E85479F1,classic_bike,2021-01-30 13:51:07,2021-01-30 13:58:01,Fairbanks St & Superior St,18003,Sedgwick St & Huron St,TA1307000062,41.895748,-87.620104,41.894666,-87.638437,member
273,273,7E17B54EA7DED616,classic_bike,2021-01-10 14:10:30,2021-01-10 14:14:06,LaSalle Dr & Huron St,KP1705001026,Sedgwick St & Huron St,TA1307000062,41.894877,-87.632326,41.894666,-87.638437,member
274,274,4EF3645E66F63704,classic_bike,2021-01-09 19:40:18,2021-01-09 19:42:55,LaSalle Dr & Huron St,KP1705001026,Sedgwick St & Huron St,TA1307000062,41.894877,-87.632326,41.894666,-87.638437,member
275,275,CF3A884165D77FD6,electric_bike,2021-01-08 23:57:00,2021-01-09 00:04:03,Ogden Ave & Chicago Ave,TA1305000020,Ada St & Washington Blvd,13353,41.896445,-87.65403883333333,41.8828585,-87.661124,member
276,276,0C4D1DE10D5BE853,electric_bike,2021-01-05 12:53:10,2021-01-05 13:00:15,Glenwood Ave & Touhy Ave,525,Glenwood Ave & Touhy Ave,525,42.0127705,-87.66591466666667,42.01271666666667,-87.6661085,member
277,277,94BDEE19F3AC73F3,electric_bike,2021-01-27 12:22:31,2021-01-27 12:33:44,Damen Ave & Leland Ave,TA1307000158,Sheridan Rd & Irving Park Rd,13063,41.96717,-87.678955,41.95432016666667,-87.65448566666667,member
278,278,982242805E55F868,classic_bike,2021-01-02 22:08:11,2021-01-02 22:26:49,Benson Ave & Church St,596,Glenwood Ave & Touhy Ave,525,42.048214,-87.683485,42.012701,-87.666058,member
279,279,4915A10D6D29A677,classic_bike,2021-01-04 08:01:32,2021-01-04 08:11:31,LaSalle Dr & Huron St,KP1705001026,Halsted St & North Branch St,KA1504000117,41.894877,-87.632326,41.89936843921,-87.6484798752,member
280,280,D7D0D70B685457B0,classic_bike,2021-01-18 09:02:01,2021-01-18 09:07:15,Larrabee St & Division St,KA1504000079,Halsted St & North Branch St,KA1504000117,41.90348607004,-87.6433534936,41.89936843921,-87.6484798752,member
281,281,90865947D9989D3E,classic_bike,2021-01-11 13:12:32,2021-01-11 13:29:50,Fairbanks St & Superior St,18003,Ogden Ave & Race Ave,13194,41.895748,-87.620104,41.891795,-87.658751,member
282,282,AE36C365F79C550C,electric_bike,2021-01-17 13:58:38,2021-01-17 14:10:35,Campbell Ave & Montrose Ave,15623,Clark St & Bryn Mawr Ave,KA1504000151,41.9616275,-87.69117233333333,41.98354366666667,-87.66918183333334,member
283,283,08F3346C9F462B50,classic_bike,2021-01-04 19:15:24,2021-01-04 19:31:41,Damen Ave & Leland Ave,TA1307000158,Broadway & Thorndale Ave,15575,41.967094,-87.679028,41.98974251144,-87.6601406209,member
284,284,618331E864A24675,classic_bike,2021-01-26 19:45:46,2021-01-26 19:51:23,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
285,285,F33E8BD61701D11C,classic_bike,2021-01-19 17:25:07,2021-01-19 17:29:17,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
286,286,8A4F9B2FE02E557D,classic_bike,2021-01-25 13:36:15,2021-01-25 13:41:33,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
287,287,06482C6BEA7992D5,classic_bike,2021-01-27 16:31:30,2021-01-27 16:35:48,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
288,288,C959E17C940654BD,classic_bike,2021-01-16 15:49:08,2021-01-16 15:53:47,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
289,289,2CF4B95D7C65C5C1,classic_bike,2021-01-04 17:18:48,2021-01-04 17:23:59,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
290,290,83309008367EC98D,classic_bike,2021-01-11 16:48:23,2021-01-11 16:51:26,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
291,291,A9A6D6859A4A248B,classic_bike,2021-01-28 15:55:02,2021-01-28 15:59:42,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
292,292,41145CCA24A2497D,classic_bike,2021-01-13 17:45:02,2021-01-13 17:48:17,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
293,293,0362B303FFC4FBA3,classic_bike,2021-01-14 16:31:12,2021-01-14 16:35:59,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
294,294,F077E520FD73CE36,classic_bike,2021-01-16 21:15:48,2021-01-16 21:34:15,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,casual
295,295,ABBE814573F948E2,classic_bike,2021-01-27 21:53:16,2021-01-27 21:55:58,Sedgwick St & North Ave,TA1307000038,Larrabee St & North Ave,TA1306000008,41.911386,-87.638677,41.91021,-87.6435,member
296,296,7EAFBDF5222C77D9,classic_bike,2021-01-18 21:39:09,2021-01-18 21:42:58,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
297,297,7ABFF67E34625820,classic_bike,2021-01-25 19:07:59,2021-01-25 19:13:03,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
298,298,112296760BED4F74,classic_bike,2021-01-12 18:58:58,2021-01-12 19:02:44,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
299,299,7AA33A7E26C58988,classic_bike,2021-01-27 17:09:45,2021-01-27 17:14:34,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
300,300,76A9934E902F5AF8,classic_bike,2021-01-27 00:26:22,2021-01-27 00:31:26,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
301,301,F0EAACCB08F4316A,classic_bike,2021-01-05 19:15:08,2021-01-05 19:20:45,University Ave & 57th St,KA1503000071,Ellis Ave & 53rd St,KA1503000052,41.791478,-87.599861,41.79933626261,-87.6009581145,member
302,302,B8CAEEBCF4965B05,classic_bike,2021-01-12 19:26:20,2021-01-12 19:28:39,Rush St & Hubbard St,KA1503000044,Fairbanks Ct & Grand Ave,TA1305000003,41.890173,-87.626185,41.89184737210993,-87.62058019638062,member
303,303,D49A39DFD43033FD,classic_bike,2021-01-03 15:48:57,2021-01-03 16:09:33,Michigan Ave & 8th St,623,Wentworth Ave & Cermak Rd,13075,41.872773,-87.623981,41.85308455741279,-87.63193130493164,member
304,304,54DF2A26E909E530,classic_bike,2021-01-27 17:12:38,2021-01-27 17:23:01,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
305,305,0266BAB94E925D70,electric_bike,2021-01-26 18:17:08,2021-01-26 18:24:15,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.87936066666666,-87.63449066666666,41.896315666666666,-87.6356945,member
306,306,0CD125C9F9A410F6,classic_bike,2021-01-22 17:02:46,2021-01-22 17:12:58,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
307,307,BCD394D72591D743,classic_bike,2021-01-08 17:11:48,2021-01-08 17:20:20,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
308,308,ACACAA7464EB6DE9,classic_bike,2021-01-21 16:51:04,2021-01-21 17:00:13,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
309,309,E765F74C3158EC8A,electric_bike,2021-01-20 17:17:13,2021-01-20 17:25:08,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880534833333336,-87.63552833333334,41.89631666666666,-87.635654,member
310,310,ADB78CA8AC49F692,classic_bike,2021-01-28 17:08:45,2021-01-28 17:18:01,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
311,311,E4D1B5F027E27EB6,classic_bike,2021-01-07 16:52:51,2021-01-07 17:01:30,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
312,312,669071FCAC8430BD,classic_bike,2021-01-06 18:43:29,2021-01-06 18:51:44,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
313,313,FF9CB8EEFFEF26D0,classic_bike,2021-01-12 20:39:14,2021-01-12 20:47:12,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
314,314,5A4599CA223EE63B,classic_bike,2021-01-13 18:44:15,2021-01-13 18:52:53,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
315,315,6C89222EDC8BE394,classic_bike,2021-01-18 18:50:19,2021-01-18 18:59:01,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
316,316,F3E050D4EE291697,classic_bike,2021-01-19 16:42:01,2021-01-19 16:50:22,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
317,317,FF62E23A0ECA2031,classic_bike,2021-01-11 18:25:13,2021-01-11 18:32:36,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
318,318,B2C190468A898EB2,classic_bike,2021-01-25 16:42:14,2021-01-25 16:51:24,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
319,319,E1304DDFBC75AC8C,electric_bike,2021-01-15 16:50:49,2021-01-15 16:58:53,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.8797155,-87.63558516666667,41.89609166666666,-87.6356025,member
320,320,B580EADA62781ADB,classic_bike,2021-01-15 01:27:31,2021-01-15 01:35:22,Franklin St & Monroe St,TA1309000007,Franklin St & Chicago Ave,13017,41.880317,-87.635185,41.896746973093805,-87.63566762208939,member
321,321,92C4576918FBA930,classic_bike,2021-01-15 16:10:47,2021-01-15 16:25:38,Logan Blvd & Elston Ave,TA1308000031,Milwaukee Ave & Wabansia Ave,13243,41.929465,-87.684158,41.912616,-87.681391,member
322,322,288F423C447E9A53,electric_bike,2021-01-29 19:00:31,2021-01-29 19:07:41,Ogden Ave & Chicago Ave,TA1305000020,Franklin St & Chicago Ave,13017,41.8962775,-87.65407566666667,41.8966925,-87.6356725,member
323,323,8566374312A3BA7D,classic_bike,2021-01-16 18:55:45,2021-01-16 19:01:07,Milwaukee Ave & Rockwell St,13242,Milwaukee Ave & Wabansia Ave,13243,41.92019556200566,-87.69265919923781,41.912616,-87.681391,member
324,324,4203D9DC81AFD804,electric_bike,2021-01-15 14:11:23,2021-01-15 14:14:18,2112 W Peterson Ave,KA1504000155,Western Ave & Granville Ave,KA1504000129,41.99115733333333,-87.683583,41.994191666666666,-87.68945683333334,member
325,325,CFCF745FA438CF89,classic_bike,2021-01-29 16:50:35,2021-01-29 16:53:29,State St & Pearson St,TA1307000061,Franklin St & Chicago Ave,13017,41.897448,-87.628722,41.896746973093805,-87.63566762208939,member
326,326,AE5B89088E3C7F00,classic_bike,2021-01-02 14:56:11,2021-01-02 15:07:56,Clark St & Armitage Ave,13146,Franklin St & Chicago Ave,13017,41.918306,-87.636282,41.896746973093805,-87.63566762208939,member
327,327,8A9BE6A66884A7C3,classic_bike,2021-01-28 09:48:47,2021-01-28 10:04:12,Noble St & Milwaukee Ave,13290,Milwaukee Ave & Wabansia Ave,13243,41.90068,-87.6626,41.912616,-87.681391,member
328,328,A12A9B76C15FAA25,classic_bike,2021-01-21 09:00:19,2021-01-21 09:12:40,Noble St & Milwaukee Ave,13290,Milwaukee Ave & Wabansia Ave,13243,41.90068,-87.6626,41.912616,-87.681391,member
329,329,D9223F553C67AE30,classic_bike,2021-01-12 18:31:37,2021-01-12 18:40:48,Noble St & Milwaukee Ave,13290,Milwaukee Ave & Wabansia Ave,13243,41.90068,-87.6626,41.912616,-87.681391,member
330,330,D3B8E00D4F22FCF8,electric_bike,2021-01-18 17:11:29,2021-01-18 17:23:24,Sheffield Ave & Fullerton Ave,TA1306000016,Milwaukee Ave & Wabansia Ave,13243,41.92554733333333,-87.65376216666667,41.91261833333333,-87.68134516666667,member
331,331,87159379B8CE3D0E,classic_bike,2021-01-20 13:42:34,2021-01-20 13:54:01,Desplaines St & Jackson Blvd,15539,Franklin St & Chicago Ave,13017,41.878287,-87.643909,41.896746973093805,-87.63566762208939,member
332,332,7D84B9CCBE7F62A3,electric_bike,2021-01-17 16:40:51,2021-01-17 16:46:45,Orleans St & Merchandise Mart Plaza,TA1305000022,Franklin St & Chicago Ave,13017,41.88774083333333,-87.63682883333334,41.8961675,-87.63571483333334,member
333,333,0A84EB8CEE5C1470,classic_bike,2021-01-19 10:10:50,2021-01-19 10:16:59,St. Clair St & Erie St,13016,Streeter Dr & Grand Ave,13022,41.89434513742426,-87.62279838323593,41.892278,-87.612043,member
334,334,3B38DE7205CB277D,classic_bike,2021-01-23 14:44:53,2021-01-23 14:59:00,Kedzie Ave & Milwaukee Ave,13085,Milwaukee Ave & Wabansia Ave,13243,41.929567,-87.707857,41.912616,-87.681391,member
335,335,9D04A1AB3AC9E2E8,electric_bike,2021-01-28 15:42:35,2021-01-28 15:57:37,Indiana Ave & Roosevelt Rd,SL-005,Streeter Dr & Grand Ave,13022,41.86790083333333,-87.623058,41.892195,-87.611985,member
336,336,D2D6F3D63CC9B3A9,classic_bike,2021-01-12 15:13:33,2021-01-12 15:45:23,State St & Harrison St,SL-007,Streeter Dr & Grand Ave,13022,41.874053,-87.627716,41.892278,-87.612043,member
337,337,AD8D8D22772E3650,docked_bike,2021-01-05 14:13:13,2021-01-05 14:44:59,Shedd Aquarium,15544,Streeter Dr & Grand Ave,13022,41.867226,-87.615355,41.892278,-87.612043,casual
338,338,3F838EFB58164BC3,electric_bike,2021-01-29 16:18:00,2021-01-29 16:37:36,Shedd Aquarium,15544,Streeter Dr & Grand Ave,13022,41.867283666666665,-87.61534766666666,41.8923205,-87.61227016666666,casual
339,339,30360DAA86781C69,classic_bike,2021-01-18 09:05:38,2021-01-18 09:23:02,Shedd Aquarium,15544,Streeter Dr & Grand Ave,13022,41.86722595682,-87.6153553902,41.892278,-87.612043,casual
340,340,D337101DB682C14D,classic_bike,2021-01-09 11:49:14,2021-01-09 12:11:16,Shedd Aquarium,15544,Streeter Dr & Grand Ave,13022,41.86722595682,-87.6153553902,41.892278,-87.612043,casual
341,341,C6EFEAC6A51E41FF,classic_bike,2021-01-23 15:02:53,2021-01-23 15:20:54,Shedd Aquarium,15544,Streeter Dr & Grand Ave,13022,41.86722595682,-87.6153553902,41.892278,-87.612043,member
342,342,795E03AF09CE93F8,classic_bike,2021-01-21 11:13:36,2021-01-21 12:16:25,University Ave & 57th St,KA1503000071,Streeter Dr & Grand Ave,13022,41.791478,-87.599861,41.892278,-87.612043,member
343,343,E9B4DB03F6F7226C,electric_bike,2021-01-20 11:29:49,2021-01-20 12:18:00,University Ave & 57th St,KA1503000071,Streeter Dr & Grand Ave,13022,41.79149433333333,-87.59995866666667,41.808967333333335,-87.5870085,member
344,344,9F79E1B0BFB362F1,electric_bike,2021-01-06 12:02:50,2021-01-06 12:54:52,University Ave & 57th St,KA1503000071,Streeter Dr & Grand Ave,13022,41.791487,-87.60011866666666,41.89221516666667,-87.611946,member
345,345,6D38E10FF4FEBF0F,docked_bike,2021-01-08 13:02:20,2021-01-08 14:07:11,Michigan Ave & Jackson Blvd,TA1309000002,Streeter Dr & Grand Ave,13022,41.87785,-87.62408,41.892278,-87.612043,casual
346,346,C9B30463022F8C10,electric_bike,2021-01-09 10:06:01,2021-01-09 10:12:29,Halsted St & Clybourn Ave,331,Franklin St & Chicago Ave,13017,41.909549,-87.64810466666667,41.89697183333333,-87.6357985,member
347,347,5F8A7C264D995DB5,classic_bike,2021-01-08 17:52:29,2021-01-08 18:18:14,Fairbanks St & Superior St,18003,Calumet Ave & 21st St,15546,41.895748,-87.620104,41.85418424947,-87.6191537415,member
348,348,B882E67D4D463EA7,classic_bike,2021-01-20 16:03:38,2021-01-20 16:11:20,Fairbanks St & Superior St,18003,Franklin St & Chicago Ave,13017,41.895748,-87.620104,41.896746973093805,-87.63566762208939,member
